State_UT,District,Registration_Date,Year,Month,Vehicle_Category,Fuel_Type,Manufacturer,Monthly_EV_Registrations,Charging_Stations,Population,Quarter,EV_per_100k_Population,EV_to_Charging_Station_Ratio
Rajasthan,Jodhpur,2024-09-10,2024,9,Commercial,Battery Electric (BEV),Tata Motors,3,33,81000000,3,0.0037,0.09
Rajasthan,Kota,2024-09-18,2024,9,Car,Battery Electric (BEV),Mahindra Electric,10,88,81000000,3,0.0123,0.11
Rajasthan,Kota,2024-09-21,2024,9,Bus,Battery Electric (BEV),Olectra Greentech,3,75,81000000,3,0.0037,0.04
Rajasthan,Jaipur,2024-09-27,2024,9,2W,Battery Electric (BEV),Ola Electric,38,64,81000000,3,0.0469,0.59
Rajasthan,Jodhpur,2024-10-03,2024,10,2W,Battery Electric (BEV),TVS Motor,48,36,81000000,4,0.0593,1.33
Rajasthan,Udaipur,2024-10-12,2024,10,Bus,Plug-in Hybrid (PHEV),Tata Motors,1,97,81000000,4,0.0012,0.01
Rajasthan,Kota,2024-10-12,2024,10,Commercial,Battery Electric (BEV),Ashok Leyland,3,83,81000000,4,0.0037,0.04
Rajasthan,Kota,2024-10-15,2024,10,Car,Battery Electric (BEV),Kia,7,57,81000000,4,0.0086,0.12
Rajasthan,Jodhpur,2024-10-26,2024,10,3W,Battery Electric (BEV),Kinetic Green,9,80,81000000,4,0.0111,0.11
Rajasthan,Kota,2024-11-10,2024,11,Commercial,Battery Electric (BEV),Eicher Motors,4,65,81000000,4,0.0049,0.06
Rajasthan,Jodhpur,2024-11-11,2024,11,Car,Battery Electric (BEV),Hyundai,8,42,81000000,4,0.0099,0.19
Rajasthan,Kota,2024-11-12,2024,11,2W,Battery Electric (BEV),Hero Electric,40,70,81000000,4,0.0494,0.57
Rajasthan,Udaipur,2024-11-20,2024,11,Bus,Battery Electric (BEV),Tata Motors,1,55,81000000,4,0.0012,0.02
Rajasthan,Jodhpur,2024-11-24,2024,11,3W,Battery Electric (BEV),Kinetic Green,10,89,81000000,4,0.0123,0.11
Rajasthan,Kota,2024-12-01,2024,12,3W,Battery Electric (BEV),Bajaj Auto,16,64,81000000,4,0.0198,0.25
Rajasthan,Jodhpur,2024-12-04,2024,12,Bus,Battery Electric (BEV),Tata Motors,2,97,81000000,4,0.0025,0.02
Rajasthan,Not Specified,2024-12-11,2024,12,Commercial,Plug-in Hybrid (PHEV),Ashok Leyland,4,62,81000000,4,0.0049,0.06
Rajasthan,Jodhpur,2024-12-13,2024,12,Car,Battery Electric (BEV),Hyundai,11,71,81000000,4,0.0136,0.15
Rajasthan,Jodhpur,2024-12-21,2024,12,2W,Battery Electric (BEV),Hero Electric,52,49,81000000,4,0.0642,1.06
Rajasthan,Kota,2025-01-09,2025,1,Commercial,Battery Electric (BEV),Mahindra Electric,4,105,81000000,1,0.0049,0.04
Rajasthan,Jaipur,2025-01-09,2025,1,Bus,Battery Electric (BEV),PMI Electro,2,31,81000000,1,0.0025,0.06
Rajasthan,Jaipur,2025-01-10,2025,1,3W,Battery Electric (BEV),Kinetic Green,14,42,81000000,1,0.0173,0.33
Rajasthan,Udaipur,2025-01-13,2025,1,Car,Battery Electric (BEV),Hyundai,14,49,81000000,1,0.0173,0.29
Rajasthan,Jodhpur,2025-01-14,2025,1,2W,Battery Electric (BEV),Bajaj Auto,41,42,81000000,1,0.0506,0.98
Rajasthan,Jaipur,2025-02-06,2025,2,Commercial,Battery Electric (BEV),Eicher Motors,4,96,81000000,1,0.0049,0.04
Rajasthan,Udaipur,2025-02-07,2025,2,Car,Battery Electric (BEV),MG Motor,12,70,81000000,1,0.0148,0.17
Rajasthan,Udaipur,2025-02-08,2025,2,Bus,Battery Electric (BEV),Ashok Leyland,2,49,81000000,1,0.0025,0.04
Rajasthan,Jaipur,2025-02-22,2025,2,2W,Battery Electric (BEV),Okinawa Autotech,52,54,81000000,1,0.0642,0.96
Rajasthan,Jodhpur,2025-02-23,2025,2,3W,Battery Electric (BEV),Piaggio,16,42,81000000,1,0.0198,0.38
Rajasthan,Kota,2025-03-01,2025,3,Commercial,Battery Electric (BEV),Mahindra Electric,5,98,81000000,1,0.0062,0.05
Rajasthan,Udaipur,2025-03-07,2025,3,Bus,Battery Electric (BEV),PMI Electro,2,89,81000000,1,0.0025,0.02
Rajasthan,Jaipur,2025-03-07,2025,3,2W,Battery Electric (BEV),Ola Electric,44,46,81000000,1,0.0543,0.96
Rajasthan,Jodhpur,2025-03-09,2025,3,Car,Plug-in Hybrid (PHEV),Hyundai,10,47,81000000,1,0.0123,0.21
Rajasthan,Udaipur,2025-03-16,2025,3,3W,Battery Electric (BEV),YC Electric,16,103,81000000,1,0.0198,0.16
Rajasthan,Jaipur,2025-04-04,2025,4,Bus,Battery Electric (BEV),PMI Electro,2,106,81000000,2,0.0025,0.02
Rajasthan,Kota,2025-04-05,2025,4,2W,Battery Electric (BEV),Okinawa Autotech,52,48,81000000,2,0.0642,1.08
Rajasthan,Jodhpur,2025-04-09,2025,4,Commercial,Battery Electric (BEV),Ashok Leyland,7,84,81000000,2,0.0086,0.08
Rajasthan,Jodhpur,2025-04-12,2025,4,Car,Plug-in Hybrid (PHEV),Mahindra Electric,14,97,81000000,2,0.0173,0.14
Rajasthan,Jodhpur,2025-04-25,2025,4,3W,Battery Electric (BEV),Bajaj Auto,16,89,81000000,2,0.0198,0.18
Rajasthan,Kota,2025-05-02,2025,5,Commercial,Battery Electric (BEV),Eicher Motors,6,62,81000000,2,0.0074,0.1
Rajasthan,Kota,2025-05-15,2025,5,Bus,Battery Electric (BEV),Tata Motors,3,99,81000000,2,0.0037,0.03
Rajasthan,Udaipur,2025-05-15,2025,5,3W,Plug-in Hybrid (PHEV),Kinetic Green,12,76,81000000,2,0.0148,0.16
Rajasthan,Kota,2025-05-22,2025,5,2W,Battery Electric (BEV),Hero Electric,52,98,81000000,2,0.0642,0.53
Rajasthan,Kota,2025-05-22,2025,5,Car,Battery Electric (BEV),Mahindra Electric,10,54,81000000,2,0.0123,0.19
Rajasthan,Udaipur,2025-06-11,2025,6,2W,Battery Electric (BEV),Bajaj Auto,32,86,81000000,2,0.0395,0.37
Rajasthan,Jaipur,2025-06-12,2025,6,Bus,Battery Electric (BEV),Tata Motors,2,32,81000000,2,0.0025,0.06
Rajasthan,Jodhpur,2025-06-12,2025,6,3W,Plug-in Hybrid (PHEV),Bajaj Auto,16,76,81000000,2,0.0198,0.21
Rajasthan,Udaipur,2025-06-16,2025,6,Car,Battery Electric (BEV),Hyundai,14,70,81000000,2,0.0173,0.2
Rajasthan,Jodhpur,2025-06-26,2025,6,Commercial,Battery Electric (BEV),Eicher Motors,4,80,81000000,2,0.0049,0.05
Tamil Nadu,Chennai,2018-01-07,2018,1,3W,Battery Electric (BEV),Piaggio,2,21,77000000,1,0.0026,0.1
Tamil Nadu,Coimbatore,2018-01-12,2018,1,Car,Battery Electric (BEV),BYD,2,28,77000000,1,0.0026,0.07
Tamil Nadu,Coimbatore,2018-01-20,2018,1,2W,Battery Electric (BEV),Hero Electric,8,19,77000000,1,0.0104,0.42
Tamil Nadu,Coimbatore,2018-02-12,2018,2,3W,Battery Electric (BEV),Piaggio,1,12,77000000,1,0.0013,0.08
Tamil Nadu,Madurai,2018-02-15,2018,2,2W,Plug-in Hybrid (PHEV),Bajaj Auto,12,22,77000000,1,0.0156,0.55
Tamil Nadu,Salem,2018-02-21,2018,2,Car,Battery Electric (BEV),Tata Motors,1,21,77000000,1,0.0013,0.05
Tamil Nadu,Chennai,2018-03-07,2018,3,2W,Battery Electric (BEV),Ather Energy,12,9,77000000,1,0.0156,1.33
Tamil Nadu,Coimbatore,2018-03-18,2018,3,Commercial,Battery Electric (BEV),Tata Motors,0,19,77000000,1,0.0,0.0
Tamil Nadu,Chennai,2018-03-19,2018,3,3W,Plug-in Hybrid (PHEV),Mahindra Electric,2,11,77000000,1,0.0026,0.18
Tamil Nadu,Chennai,2018-03-20,2018,3,Car,Battery Electric (BEV),Hyundai,1,11,77000000,1,0.0013,0.09
Tamil Nadu,Salem,2018-04-14,2018,4,Car,Battery Electric (BEV),MG Motor,1,3,77000000,2,0.0013,0.33
Tamil Nadu,Madurai,2018-04-14,2018,4,3W,Battery Electric (BEV),Mahindra Electric,1,19,77000000,2,0.0013,0.05
Tamil Nadu,Salem,2018-04-16,2018,4,2W,Battery Electric (BEV),Hero Electric,8,5,77000000,2,0.0104,1.6
Tamil Nadu,Madurai,2018-05-06,2018,5,Commercial,Battery Electric (BEV),Ashok Leyland,0,13,77000000,2,0.0,0.0
Tamil Nadu,Salem,2018-05-07,2018,5,Car,Plug-in Hybrid (PHEV),BYD,1,20,77000000,2,0.0013,0.05
Tamil Nadu,Madurai,2018-05-08,2018,5,2W,Battery Electric (BEV),Hero Electric,7,22,77000000,2,0.0091,0.32
Tamil Nadu,Madurai,2018-05-12,2018,5,3W,Battery Electric (BEV),Mahindra Electric,1,21,77000000,2,0.0013,0.05
Tamil Nadu,Salem,2018-05-18,2018,5,Bus,Battery Electric (BEV),PMI Electro,0,18,77000000,2,0.0,0.0
Tamil Nadu,Chennai,2018-06-01,2018,6,Car,Battery Electric (BEV),Tata Motors,2,18,77000000,2,0.0026,0.11
Tamil Nadu,Coimbatore,2018-06-04,2018,6,3W,Battery Electric (BEV),Bajaj Auto,1,20,77000000,2,0.0013,0.05
Tamil Nadu,Salem,2018-06-05,2018,6,Bus,Battery Electric (BEV),Ashok Leyland,0,0,77000000,2,0.0,
Tamil Nadu,Chennai,2018-06-14,2018,6,2W,Battery Electric (BEV),Ola Electric,5,9,77000000,2,0.0065,0.56
Tamil Nadu,Salem,2018-07-01,2018,7,3W,Battery Electric (BEV),YC Electric,1,17,77000000,3,0.0013,0.06
Tamil Nadu,Chennai,2018-07-07,2018,7,Car,Battery Electric (BEV),Tata Motors,1,14,77000000,3,0.0013,0.07
Tamil Nadu,Madurai,2018-07-20,2018,7,2W,Plug-in Hybrid (PHEV),Okinawa Autotech,4,1,77000000,3,0.0052,4.0
Tamil Nadu,Coimbatore,2018-08-06,2018,8,Car,Battery Electric (BEV),Tata Motors,1,16,77000000,3,0.0013,0.06
Tamil Nadu,Chennai,2018-08-14,2018,8,Commercial,Battery Electric (BEV),Mahindra Electric,0,7,77000000,3,0.0,0.0
Tamil Nadu,Coimbatore,2018-08-18,2018,8,2W,Plug-in Hybrid (PHEV),Bajaj Auto,4,18,77000000,3,0.0052,0.22
Tamil Nadu,Salem,2018-08-24,2018,8,3W,Battery Electric (BEV),Mahindra Electric,1,15,77000000,3,0.0013,0.07
Tamil Nadu,Salem,2018-09-06,2018,9,3W,Battery Electric (BEV),YC Electric,1,20,77000000,3,0.0013,0.05
Tamil Nadu,Salem,2018-09-11,2018,9,2W,Battery Electric (BEV),Bajaj Auto,5,15,77000000,3,0.0065,0.33
Tamil Nadu,Salem,2018-09-20,2018,9,Car,Battery Electric (BEV),Mahindra Electric,1,24,77000000,3,0.0013,0.04
Tamil Nadu,Salem,2018-10-07,2018,10,3W,Battery Electric (BEV),Bajaj Auto,1,8,77000000,4,0.0013,0.12
Tamil Nadu,Chennai,2018-10-08,2018,10,2W,Battery Electric (BEV),Ola Electric,7,11,77000000,4,0.0091,0.64
Tamil Nadu,Salem,2018-10-16,2018,10,Bus,Battery Electric (BEV),Olectra Greentech,0,26,77000000,4,0.0,0.0
Tamil Nadu,Coimbatore,2018-10-22,2018,10,Car,Battery Electric (BEV),BYD,1,10,77000000,4,0.0013,0.1
Tamil Nadu,Chennai,2018-11-10,2018,11,2W,Battery Electric (BEV),Bajaj Auto,6,24,77000000,4,0.0078,0.25
Tamil Nadu,Chennai,2018-11-10,2018,11,Car,Battery Electric (BEV),Hyundai,1,29,77000000,4,0.0013,0.03
Tamil Nadu,Coimbatore,2018-11-11,2018,11,Commercial,Battery Electric (BEV),Mahindra Electric,0,16,77000000,4,0.0,0.0
Tamil Nadu,Salem,2018-12-06,2018,12,3W,Plug-in Hybrid (PHEV),Piaggio,1,25,77000000,4,0.0013,0.04
Tamil Nadu,Coimbatore,2018-12-08,2018,12,2W,Battery Electric (BEV),Ather Energy,9,16,77000000,4,0.0117,0.56
Tamil Nadu,Chennai,2018-12-08,2018,12,Car,Battery Electric (BEV),Tata Motors,1,20,77000000,4,0.0013,0.05
Tamil Nadu,Madurai,2018-12-16,2018,12,Commercial,Battery Electric (BEV),Eicher Motors,0,16,77000000,4,0.0,0.0
Tamil Nadu,Chennai,2019-01-03,2019,1,Bus,Battery Electric (BEV),Olectra Greentech,0,49,77000000,1,0.0,0.0
Tamil Nadu,Madurai,2019-01-08,2019,1,Car,Plug-in Hybrid (PHEV),BYD,3,20,77000000,1,0.0039,0.15
Tamil Nadu,Coimbatore,2019-01-13,2019,1,3W,Battery Electric (BEV),Piaggio,2,56,77000000,1,0.0026,0.04
Tamil Nadu,Coimbatore,2019-01-16,2019,1,Commercial,Battery Electric (BEV),Mahindra Electric,1,7,77000000,1,0.0013,0.14
Tamil Nadu,Coimbatore,2019-01-21,2019,1,2W,Battery Electric (BEV),TVS Motor,11,43,77000000,1,0.0143,0.26
Tamil Nadu,Chennai,2019-02-07,2019,2,Car,Battery Electric (BEV),Mahindra Electric,3,18,77000000,1,0.0039,0.17
Tamil Nadu,Chennai,2019-02-17,2019,2,2W,Plug-in Hybrid (PHEV),Okinawa Autotech,12,30,77000000,1,0.0156,0.4
Tamil Nadu,Coimbatore,2019-02-25,2019,2,3W,Battery Electric (BEV),Bajaj Auto,2,44,77000000,1,0.0026,0.05
Tamil Nadu,Madurai,2019-03-02,2019,3,2W,Battery Electric (BEV),Bajaj Auto,9,34,77000000,1,0.0117,0.26
Tamil Nadu,Chennai,2019-03-17,2019,3,Car,Battery Electric (BEV),MG Motor,1,35,77000000,1,0.0013,0.03
Tamil Nadu,Salem,2019-03-25,2019,3,3W,Battery Electric (BEV),Piaggio,3,31,77000000,1,0.0039,0.1
Tamil Nadu,Madurai,2019-04-02,2019,4,2W,Battery Electric (BEV),Ola Electric,15,43,77000000,2,0.0195,0.35
Tamil Nadu,Salem,2019-04-07,2019,4,Commercial,Battery Electric (BEV),Ashok Leyland,1,39,77000000,2,0.0013,0.03
Tamil Nadu,Chennai,2019-04-17,2019,4,Car,Battery Electric (BEV),BYD,2,50,77000000,2,0.0026,0.04
Tamil Nadu,Madurai,2019-04-18,2019,4,3W,Battery Electric (BEV),YC Electric,2,43,77000000,2,0.0026,0.05
Tamil Nadu,Coimbatore,2019-05-03,2019,5,3W,Plug-in Hybrid (PHEV),Mahindra Electric,3,42,77000000,2,0.0039,0.07
Tamil Nadu,Salem,2019-05-13,2019,5,Car,Battery Electric (BEV),Kia,2,27,77000000,2,0.0026,0.07
Tamil Nadu,Madurai,2019-05-21,2019,5,Commercial,Battery Electric (BEV),Ashok Leyland,0,29,77000000,2,0.0,0.0
Tamil Nadu,Madurai,2019-05-25,2019,5,2W,Battery Electric (BEV),Hero Electric,10,19,77000000,2,0.013,0.53
Tamil Nadu,Coimbatore,2019-06-04,2019,6,Car,Battery Electric (BEV),Kia,2,47,77000000,2,0.0026,0.04
Tamil Nadu,Salem,2019-06-13,2019,6,2W,Battery Electric (BEV),Hero Electric,6,48,77000000,2,0.0078,0.12
Tamil Nadu,Coimbatore,2019-06-16,2019,6,3W,Battery Electric (BEV),Kinetic Green,2,33,77000000,2,0.0026,0.06
Tamil Nadu,Salem,2019-06-22,2019,6,Commercial,Plug-in Hybrid (PHEV),Mahindra Electric,1,24,77000000,2,0.0013,0.04
Tamil Nadu,Salem,2019-07-08,2019,7,3W,Battery Electric (BEV),Kinetic Green,2,37,77000000,3,0.0026,0.05
Tamil Nadu,Madurai,2019-07-15,2019,7,2W,Battery Electric (BEV),Okinawa Autotech,11,44,77000000,3,0.0143,0.25
Tamil Nadu,Madurai,2019-07-17,2019,7,Car,Battery Electric (BEV),Mahindra Electric,2,47,77000000,3,0.0026,0.04
Tamil Nadu,Salem,2019-07-23,2019,7,Commercial,Battery Electric (BEV),Ashok Leyland,0,28,77000000,3,0.0,0.0
Tamil Nadu,Not Specified,2019-08-06,2019,8,Commercial,Battery Electric (BEV),Tata Motors,1,43,77000000,3,0.0013,0.02
Tamil Nadu,Madurai,2019-08-10,2019,8,3W,Battery Electric (BEV),Bajaj Auto,1,19,77000000,3,0.0013,0.05
Tamil Nadu,Coimbatore,2019-08-14,2019,8,Car,Plug-in Hybrid (PHEV),BYD,2,13,77000000,3,0.0026,0.15
Tamil Nadu,Madurai,2019-08-25,2019,8,2W,Battery Electric (BEV),Ather Energy,10,35,77000000,3,0.013,0.29
Tamil Nadu,Madurai,2019-09-08,2019,9,3W,Battery Electric (BEV),Bajaj Auto,1,53,77000000,3,0.0013,0.02
Tamil Nadu,Coimbatore,2019-09-10,2019,9,2W,Battery Electric (BEV),Hero Electric,8,47,77000000,3,0.0104,0.17
Tamil Nadu,Madurai,2019-09-22,2019,9,Car,Plug-in Hybrid (PHEV),Mahindra Electric,2,18,77000000,3,0.0026,0.11
Tamil Nadu,Salem,2019-10-07,2019,10,2W,Battery Electric (BEV),Ather Energy,11,21,77000000,4,0.0143,0.52
Tamil Nadu,Salem,2019-10-08,2019,10,Commercial,Battery Electric (BEV),Ashok Leyland,0,22,77000000,4,0.0,0.0
Tamil Nadu,Chennai,2019-10-12,2019,10,Car,Battery Electric (BEV),Tata Motors,2,24,77000000,4,0.0026,0.08
Tamil Nadu,Salem,2019-10-24,2019,10,Bus,Battery Electric (BEV),Ashok Leyland,0,12,77000000,4,0.0,0.0
Tamil Nadu,Madurai,2019-10-26,2019,10,3W,Battery Electric (BEV),Mahindra Electric,2,17,77000000,4,0.0026,0.12
Tamil Nadu,Coimbatore,2019-11-05,2019,11,Car,Plug-in Hybrid (PHEV),Tata Motors,1,24,77000000,4,0.0013,0.04
Tamil Nadu,Madurai,2019-11-06,2019,11,3W,Battery Electric (BEV),Mahindra Electric,2,54,77000000,4,0.0026,0.04
Tamil Nadu,Chennai,2019-11-22,2019,11,2W,Battery Electric (BEV),TVS Motor,9,21,77000000,4,0.0117,0.43
Tamil Nadu,Coimbatore,2019-12-11,2019,12,3W,Battery Electric (BEV),Piaggio,3,33,77000000,4,0.0039,0.09
Tamil Nadu,Chennai,2019-12-13,2019,12,Bus,Battery Electric (BEV),Tata Motors,0,33,77000000,4,0.0,0.0
Tamil Nadu,Coimbatore,2019-12-19,2019,12,Commercial,Battery Electric (BEV),Ashok Leyland,0,29,77000000,4,0.0,0.0
Tamil Nadu,Coimbatore,2019-12-23,2019,12,2W,Battery Electric (BEV),Ola Electric,9,29,77000000,4,0.0117,0.31
Tamil Nadu,Madurai,2019-12-24,2019,12,Car,Battery Electric (BEV),MG Motor,3,48,77000000,4,0.0039,0.06
Tamil Nadu,Chennai,2020-01-07,2020,1,Car,Battery Electric (BEV),Hyundai,2,60,77000000,1,0.0026,0.03
Tamil Nadu,Chennai,2020-01-19,2020,1,2W,Battery Electric (BEV),Ather Energy,4,41,77000000,1,0.0052,0.1
Tamil Nadu,Salem,2020-01-24,2020,1,3W,Battery Electric (BEV),Piaggio,2,39,77000000,1,0.0026,0.05
Tamil Nadu,Coimbatore,2020-01-24,2020,1,Commercial,Battery Electric (BEV),Eicher Motors,0,67,77000000,1,0.0,0.0
Tamil Nadu,Madurai,2020-02-19,2020,2,Commercial,Battery Electric (BEV),Mahindra Electric,1,68,77000000,1,0.0013,0.01
Tamil Nadu,Chennai,2020-02-23,2020,2,2W,Battery Electric (BEV),Hero Electric,10,66,77000000,1,0.013,0.15
Tamil Nadu,Coimbatore,2020-02-24,2020,2,3W,Battery Electric (BEV),Bajaj Auto,2,55,77000000,1,0.0026,0.04
Tamil Nadu,Madurai,2020-02-26,2020,2,Car,Plug-in Hybrid (PHEV),Hyundai,2,69,77000000,1,0.0026,0.03
Tamil Nadu,Not Specified,2020-03-03,2020,3,2W,Battery Electric (BEV),Hero Electric,9,50,77000000,1,0.0117,0.18
Tamil Nadu,Coimbatore,2020-03-09,2020,3,3W,Battery Electric (BEV),Mahindra Electric,1,68,77000000,1,0.0013,0.01
Tamil Nadu,Coimbatore,2020-03-22,2020,3,Commercial,Battery Electric (BEV),Eicher Motors,1,15,77000000,1,0.0013,0.07
Tamil Nadu,Salem,2020-03-25,2020,3,Car,Battery Electric (BEV),BYD,2,65,77000000,1,0.0026,0.03
Tamil Nadu,Salem,2020-04-04,2020,4,Bus,Battery Electric (BEV),PMI Electro,0,62,77000000,2,0.0,0.0
Tamil Nadu,Madurai,2020-04-11,2020,4,2W,Plug-in Hybrid (PHEV),Hero Electric,7,38,77000000,2,0.0091,0.18
Tamil Nadu,Chennai,2020-04-15,2020,4,Car,Battery Electric (BEV),BYD,2,61,77000000,2,0.0026,0.03
Tamil Nadu,Chennai,2020-04-16,2020,4,Commercial,Battery Electric (BEV),Tata Motors,1,44,77000000,2,0.0013,0.02
Tamil Nadu,Chennai,2020-04-22,2020,4,3W,Plug-in Hybrid (PHEV),Mahindra Electric,3,58,77000000,2,0.0039,0.05
Tamil Nadu,Salem,2020-05-07,2020,5,Car,Battery Electric (BEV),MG Motor,1,24,77000000,2,0.0013,0.04
Tamil Nadu,Not Specified,2020-05-12,2020,5,3W,Battery Electric (BEV),Kinetic Green,3,50,77000000,2,0.0039,0.06
Tamil Nadu,Chennai,2020-05-18,2020,5,2W,Battery Electric (BEV),Bajaj Auto,12,40,77000000,2,0.0156,0.3
Tamil Nadu,Chennai,2020-06-19,2020,6,Car,Battery Electric (BEV),BYD,2,38,77000000,2,0.0026,0.05
Tamil Nadu,Coimbatore,2020-06-19,2020,6,3W,Battery Electric (BEV),Mahindra Electric,2,35,77000000,2,0.0026,0.06
Tamil Nadu,Madurai,2020-06-24,2020,6,2W,Battery Electric (BEV),TVS Motor,11,66,77000000,2,0.0143,0.17
Tamil Nadu,Salem,2020-07-01,2020,7,2W,Battery Electric (BEV),Bajaj Auto,7,72,77000000,3,0.0091,0.1
Tamil Nadu,Madurai,2020-07-01,2020,7,Car,Battery Electric (BEV),Mahindra Electric,1,79,77000000,3,0.0013,0.01
Tamil Nadu,Salem,2020-07-06,2020,7,Bus,Battery Electric (BEV),Olectra Greentech,0,27,77000000,3,0.0,0.0
Tamil Nadu,Coimbatore,2020-07-09,2020,7,3W,Battery Electric (BEV),Kinetic Green,1,42,77000000,3,0.0013,0.02
Tamil Nadu,Chennai,2020-08-02,2020,8,2W,Battery Electric (BEV),TVS Motor,7,36,77000000,3,0.0091,0.19
Tamil Nadu,Salem,2020-08-03,2020,8,Car,Battery Electric (BEV),Kia,1,60,77000000,3,0.0013,0.02
Tamil Nadu,Salem,2020-08-27,2020,8,3W,Battery Electric (BEV),Kinetic Green,1,39,77000000,3,0.0013,0.03
Tamil Nadu,Salem,2020-09-08,2020,9,Car,Battery Electric (BEV),Mahindra Electric,1,43,77000000,3,0.0013,0.02
Tamil Nadu,Salem,2020-09-09,2020,9,Commercial,Battery Electric (BEV),Tata Motors,1,72,77000000,3,0.0013,0.01
Tamil Nadu,Coimbatore,2020-09-12,2020,9,3W,Battery Electric (BEV),Piaggio,2,51,77000000,3,0.0026,0.04
Tamil Nadu,Salem,2020-09-23,2020,9,2W,Plug-in Hybrid (PHEV),TVS Motor,6,30,77000000,3,0.0078,0.2
Tamil Nadu,Salem,2020-10-06,2020,10,Car,Battery Electric (BEV),Tata Motors,1,43,77000000,4,0.0013,0.02
Tamil Nadu,Chennai,2020-10-17,2020,10,2W,Battery Electric (BEV),Hero Electric,5,56,77000000,4,0.0065,0.09
Tamil Nadu,Coimbatore,2020-10-23,2020,10,3W,Battery Electric (BEV),Mahindra Electric,2,32,77000000,4,0.0026,0.06
Tamil Nadu,Chennai,2020-11-02,2020,11,Car,Battery Electric (BEV),Mahindra Electric,2,64,77000000,4,0.0026,0.03
Tamil Nadu,Coimbatore,2020-11-12,2020,11,2W,Plug-in Hybrid (PHEV),Ather Energy,7,31,77000000,4,0.0091,0.23
Tamil Nadu,Madurai,2020-11-22,2020,11,3W,Battery Electric (BEV),Kinetic Green,1,50,77000000,4,0.0013,0.02
Tamil Nadu,Madurai,2020-12-06,2020,12,3W,Battery Electric (BEV),YC Electric,1,65,77000000,4,0.0013,0.02
Tamil Nadu,Salem,2020-12-09,2020,12,Car,Plug-in Hybrid (PHEV),MG Motor,2,48,77000000,4,0.0026,0.04
Tamil Nadu,Salem,2020-12-21,2020,12,2W,Battery Electric (BEV),Bajaj Auto,6,33,77000000,4,0.0078,0.18
Tamil Nadu,Coimbatore,2021-01-02,2021,1,3W,Battery Electric (BEV),Kinetic Green,3,84,77000000,1,0.0039,0.04
Tamil Nadu,Salem,2021-01-13,2021,1,Car,Battery Electric (BEV),MG Motor,3,41,77000000,1,0.0039,0.07
Tamil Nadu,Madurai,2021-01-14,2021,1,2W,Battery Electric (BEV),TVS Motor,6,37,77000000,1,0.0078,0.16
Tamil Nadu,Chennai,2021-01-17,2021,1,Commercial,Battery Electric (BEV),Ashok Leyland,2,99,77000000,1,0.0026,0.02
Tamil Nadu,Chennai,2021-02-04,2021,2,3W,Battery Electric (BEV),Bajaj Auto,5,32,77000000,1,0.0065,0.16
Tamil Nadu,Salem,2021-02-17,2021,2,Car,Battery Electric (BEV),Tata Motors,3,37,77000000,1,0.0039,0.08
Tamil Nadu,Not Specified,2021-02-18,2021,2,Commercial,Battery Electric (BEV),Ashok Leyland,2,38,77000000,1,0.0026,0.05
Tamil Nadu,Chennai,2021-02-26,2021,2,2W,Battery Electric (BEV),TVS Motor,10,98,77000000,1,0.013,0.1
Tamil Nadu,Coimbatore,2021-03-21,2021,3,Car,Battery Electric (BEV),Mahindra Electric,4,104,77000000,1,0.0052,0.04
Tamil Nadu,Coimbatore,2021-03-23,2021,3,Bus,Battery Electric (BEV),Olectra Greentech,0,89,77000000,1,0.0,0.0
Tamil Nadu,Madurai,2021-03-24,2021,3,Commercial,Battery Electric (BEV),Mahindra Electric,1,44,77000000,1,0.0013,0.02
Tamil Nadu,Not Specified,2021-03-25,2021,3,2W,Battery Electric (BEV),Ola Electric,17,70,77000000,1,0.0221,0.24
Tamil Nadu,Coimbatore,2021-03-27,2021,3,3W,Battery Electric (BEV),Piaggio,3,80,77000000,1,0.0039,0.04
Tamil Nadu,Salem,2021-04-08,2021,4,3W,Battery Electric (BEV),Bajaj Auto,4,32,77000000,2,0.0052,0.12
Tamil Nadu,Salem,2021-04-10,2021,4,Commercial,Battery Electric (BEV),Mahindra Electric,1,62,77000000,2,0.0013,0.02
Tamil Nadu,Salem,2021-04-19,2021,4,2W,Plug-in Hybrid (PHEV),Okinawa Autotech,16,58,77000000,2,0.0208,0.28
Tamil Nadu,Madurai,2021-04-25,2021,4,Car,Battery Electric (BEV),MG Motor,4,90,77000000,2,0.0052,0.04
Tamil Nadu,Coimbatore,2021-05-04,2021,5,2W,Battery Electric (BEV),TVS Motor,18,69,77000000,2,0.0234,0.26
Tamil Nadu,Coimbatore,2021-05-05,2021,5,Commercial,Battery Electric (BEV),Tata Motors,2,102,77000000,2,0.0026,0.02
Tamil Nadu,Chennai,2021-05-23,2021,5,Car,Battery Electric (BEV),Tata Motors,4,81,77000000,2,0.0052,0.05
Tamil Nadu,Chennai,2021-05-25,2021,5,3W,Battery Electric (BEV),Bajaj Auto,4,42,77000000,2,0.0052,0.1
Tamil Nadu,Salem,2021-06-07,2021,6,3W,Battery Electric (BEV),Mahindra Electric,3,61,77000000,2,0.0039,0.05
Tamil Nadu,Not Specified,2021-06-10,2021,6,Commercial,Battery Electric (BEV),Ashok Leyland,1,70,77000000,2,0.0013,0.01
Tamil Nadu,Salem,2021-06-22,2021,6,2W,Battery Electric (BEV),Ola Electric,20,74,77000000,2,0.026,0.27
